Time,Feed_Fv,Feed_Fmol,Cond_Q,RD_Level,Sump_Level,RR,Reb_Q,S14_T,S1_T,S1_P,Cond_T,Cond_P,S1_xB,S1_xDEB,S1_xE,S1_xEB,S1_yB,S20_T,S20_P,S1_yDEB,S1_yE,S1_yEB,S20_xEB,S20_yB,S20_yDEB,S20_yE,S20_yEB,S20_xB,D_Fmol,D_Fv,B_xB,B_xDEB,B_xE,B_xEB,B_Fv,B_Fmol,D_xB,D_xDEB,D_xE,D_xEB
5/10/2022 6:03,268.872,2029.83,-56.6114,5.13542,5.28072,0.763379,30.28246559,85.9033,45.1059,0.361578,46.8304,0.361578,0.998329,2.27E-10,1.96E-04,0.00147757,0.912492,122.397,0.542709,4.94E-12,0.087312,1.93E-04,0.68745,0.0583464,0.0957493,7.09E-24,0.845902,0.0108909,982.807,90.1848,0.0108909,0.301659,2.03E-25,0.68745,147.896,999.011,0.998329,2.27E-10,1.96E-04,0.00147757
5/10/2022 6:04,268.867,2029.79,-56.6114,5.13735,5.28265,0.763215,30.28246559,85.9077,45.1769,0.362457,46.8883,0.362457,0.998325,2.29E-10,1.96E-04,0.00148293,0.912609,122.386,0.543482,4.99E-12,0.0871956,1.94E-04,0.687138,0.0603459,0.0955577,4.29E-24,0.844096,0.0112835,983.016,90.2116,0.0112835,0.301579,4.03E-25,0.687138,147.998,999.818,0.998325,2.29E-10,1.96E-04,0.00148293
5/10/2022 6:04,268.861,2029.74,-56.6114,5.13929,5.28457,0.763051,30.28246559,85.912,45.2479,0.363337,46.9463,0.363337,0.99832,2.31E-10,1.96E-04,0.00148828,0.912726,122.374,0.544256,5.03E-12,0.0870791,1.95E-04,0.686826,0.0623454,0.0953666,1.49E-24,0.84229,0.0116761,983.226,90.2385,0.0116761,0.301498,6.04E-25,0.686826,148.1,1000.62,0.99832,2.31E-10,1.96E-04,0.00148828
5/10/2022 6:05,268.856,2029.7,-56.6114,5.14122,5.28638,0.762892,30.28246559,85.9189,45.3178,0.364204,47.003,0.364204,0.998315,2.33E-10,1.96E-04,0.00149364,0.912837,122.363,0.54502,5.08E-12,0.086965,1.96E-04,0.686513,0.0643395,0.0951764,2.47E-24,0.840484,0.0120693,983.428,90.2654,0.0120693,0.301417,5.98E-25,0.686513,148.197,1001.4,0.998315,2.33E-10,1.96E-04,0.00149364
5/10/2022 6:06,268.85,2029.66,-56.6114,5.14309,5.28807,0.762733,30.28246559,85.9287,45.3863,0.365058,47.0582,0.365058,0.99831,2.35E-10,1.96E-04,0.00149901,0.912949,122.351,0.545772,5.12E-12,0.0868537,1.96E-04,0.686198,0.0663276,0.0949873,7.77E-24,0.838685,0.0124632,983.631,90.2914,0.0124632,0.30134,3.56E-25,0.686198,148.29,1002.15,0.99831,2.35E-10,1.96E-04,0.00149901
5/10/2022 6:06,268.845,2029.63,-56.6114,5.14496,5.28976,0.762574,30.28246559,85.9385,45.4548,0.365911,47.1134,0.365911,0.998305,2.36E-10,1.96E-04,0.00150437,0.91306,122.338,0.546524,5.17E-12,0.0867424,1.97E-04,0.685882,0.0683156,0.0947982,1.31E-23,0.836886,0.0128571,983.834,90.3175,0.0128571,0.301263,1.14E-25,0.685882,148.383,1002.89,0.998305,2.36E-10,1.96E-04,0.00150437
5/10/2022 6:07,268.84,2029.59,-56.6114,5.14683,5.29132,0.762421,30.28246559,85.9506,45.5219,0.36675,47.1671,0.36675,0.9983,2.38E-10,1.96E-04,0.00150974,0.913166,122.326,0.547264,5.22E-12,0.0866339,1.98E-04,0.685566,0.0702886,0.0946109,1.29E-23,0.835101,0.0132499,984.03,90.3435,0.0132499,0.301186,1.23E-25,0.685566,148.47,1003.61,0.9983,2.38E-10,1.96E-04,0.00150974
5/10/2022 6:07,268.835,2029.55,-56.6114,5.14864,5.29278,0.762267,30.28246559,85.9646,45.5877,0.367575,47.2193,0.367575,0.998295,2.40E-10,1.96E-04,0.00151511,0.913272,122.312,0.547993,5.26E-12,0.086528,1.99E-04,0.68525,0.0722482,0.0944253,7.99E-24,0.833326,0.0136419,984.226,90.3687,0.0136419,0.301113,3.55E-25,0.68525,148.554,1004.29,0.998295,2.40E-10,1.96E-04,0.00151511
5/10/2022 6:08,268.83,2029.51,-56.6114,5.15044,5.29423,0.762114,30.28246559,85.9787,45.6536,0.3684,47.2715,0.3684,0.99829,2.42E-10,1.96E-04,0.00152048,0.913378,122.298,0.548722,5.31E-12,0.0864221,2.00E-04,0.684934,0.0742079,0.0942398,3.04E-24,0.831552,0.0140338,984.423,90.3939,0.0140338,0.30104,5.88E-25,0.684934,148.638,1004.98,0.99829,2.42E-10,1.96E-04,0.00152048
5/10/2022 6:09,268.825,2029.47,-56.6114,5.15225,5.29561,0.761966,30.28246559,85.994,45.7184,0.369214,47.3226,0.369214,0.998285,2.44E-10,1.97E-04,0.00152583,0.913479,122.285,0.549441,5.35E-12,0.0863183,2.01E-04,0.684618,0.0761504,0.0940561,1.64E-24,0.829794,0.0144239,984.612,90.4191,0.0144239,0.300966,6.46E-25,0.684618,148.718,1005.64,0.998285,2.44E-10,1.97E-04,0.00152583
5/10/2022 6:09,268.82,2029.44,-56.6114,5.154,5.29684,0.761818,30.28246559,86.0114,45.7814,0.370008,47.3718,0.370008,0.99828,2.46E-10,1.97E-04,0.00153118,0.913579,122.271,0.550145,5.40E-12,0.086218,2.01E-04,0.684302,0.0780656,0.0938755,5.89E-24,0.82806,0.0148108,984.802,90.4435,0.0148108,0.300896,4.28E-25,0.684302,148.793,1006.27,0.99828,2.46E-10,1.97E-04,0.00153118
5/10/2022 6:10,268.815,2029.4,-56.6114,5.15574,5.29808,0.761669,30.28246559,86.0287,45.8445,0.370803,47.421,0.370803,0.998275,2.47E-10,1.97E-04,0.00153652,0.91368,122.257,0.550849,5.45E-12,0.0861178,2.02E-04,0.683987,0.0799808,0.0936949,1.01E-23,0.826326,0.0151977,984.992,90.4679,0.0151977,0.300826,2.09E-25,0.683987,148.868,1006.89,0.998275,2.47E-10,1.97E-04,0.00153652
5/10/2022 6:10,268.81,2029.36,-56.6114,5.15749,5.29932,0.761525,30.28246559,86.0461,45.9075,0.371598,47.4702,0.371598,0.99827,2.49E-10,1.97E-04,0.00154186,0.913777,122.243,0.551553,5.49E-12,0.0860175,2.03E-04,0.683671,0.0818936,0.0935144,1.40E-23,0.824592,0.0155843,985.176,90.4922,0.0155843,0.300756,1.07E-26,0.683671,148.943,1007.52,0.99827,2.49E-10,1.97E-04,0.00154186
5/10/2022 6:11,268.805,2029.32,-56.6114,5.15915,5.30035,0.761381,30.28246559,86.066,45.9677,0.372362,47.5163,0.372362,0.998265,2.51E-10,1.97E-04,0.00154717,0.913873,122.228,0.55223,5.54E-12,0.0859228,2.04E-04,0.683355,0.0837499,0.0933399,1.00E-23,0.82291,0.0159633,985.36,90.5155,0.0159633,0.300689,2.65E-25,0.683355,149.009,1008.09,0.998265,2.51E-10,1.97E-04,0.00154717
5/10/2022 6:12,268.8,2029.29,-56.6114,5.16082,5.30139,0.761241,30.28246559,86.0858,46.0279,0.373126,47.5625,0.373126,0.998261,2.53E-10,1.97E-04,0.00155247,0.913966,122.214,0.552908,5.58E-12,0.0858281,2.05E-04,0.683039,0.0856062,0.0931653,6.03E-24,0.821228,0.0163423,985.54,90.5388,0.0163423,0.300623,5.19E-25,0.683039,149.076,1008.66,0.998261,2.53E-10,1.97E-04,0.00155247
5/10/2022 6:12,268.796,2029.25,-56.6114,5.16248,5.30243,0.761101,30.28246559,86.1056,46.0881,0.37389,47.6086,0.37389,0.998256,2.55E-10,1.97E-04,0.00155778,0.914059,122.2,0.553585,5.63E-12,0.0857334,2.06E-04,0.682723,0.0874626,0.0929908,2.02E-24,0.819547,0.0167213,985.72,90.5621,0.0167213,0.300557,7.73E-25,0.682723,149.143,1009.23,0.998256,2.55E-10,1.97E-04,0.00155778
5/10/2022 6:13,268.791,2029.22,-56.6114,5.16415,5.30337,0.760961,30.28246559,86.1255,46.1469,0.374637,47.6532,0.374637,0.998251,2.57E-10,1.97E-04,0.00156305,0.914152,122.186,0.554249,5.68E-12,0.0856416,2.06E-04,0.682414,0.0892837,0.0928199,1.78E-35,0.817896,0.017095,985.899,90.5854,0.017095,0.300491,1.51E-24,0.682414,149.206,1009.77,0.998251,2.57E-10,1.97E-04,0.00156305
5/10/2022 6:13,248.894,1879,-56.6114,5.16294,5.30144,0.761083,30.28246559,86.0658,46.0957,0.373983,43.7561,0.373983,0.998246,2.58E-10,1.97E-04,0.00156799,0.914062,122.101,0.553559,5.71E-12,0.0857308,2.07E-04,0.682059,0.0907314,0.0926972,1.36E-19,0.816571,0.0173822,985.74,90.5654,0.0173822,0.300558,1.34E-35,0.682059,149.118,1009.29,0.998246,2.58E-10,1.97E-04,0.00156799
5/10/2022 6:14,248.899,1879.04,-56.6114,5.1615,5.2967,0.761223,30.28246559,86.0562,46.0359,0.373225,43.6985,0.373225,0.998241,2.60E-10,1.97E-04,0.00157243,0.913953,122.008,0.552453,5.74E-12,0.0858354,2.07E-04,0.681743,0.0916228,0.0926438,8.80E-21,0.815733,0.0175536,985.557,90.5421,0.0175536,0.300704,8.86E-23,0.681743,148.916,1008.03,0.998241,2.60E-10,1.97E-04,0.00157243
5/10/2022 6:15,248.904,1879.08,-56.6114,5.15996,5.28877,0.761371,30.28246559,86.0432,45.9726,0.372424,43.4814,0.372424,0.998236,2.61E-10,1.97E-04,0.00157637,0.913844,121.939,0.551407,5.77E-12,0.0859481,2.08E-04,0.681474,0.0919294,0.0926741,1.60E-21,0.815396,0.0176056,985.364,90.5176,0.0176056,0.30092,2.13E-23,0.681474,148.61,1006.01,0.998236,2.61E-10,1.97E-04,0.00157637
5/10/2022 6:15,248.909,1879.12,-56.6114,5.15831,5.27939,0.761533,30.28246559,86.0294,45.9048,0.371569,43.249,0.371569,0.998231,2.63E-10,1.97E-04,0.00157981,0.913717,121.888,0.55043,5.79E-12,0.0860708,2.08E-04,0.681258,0.0918389,0.092754,1.07E-21,0.815407,0.0175771,985.153,90.4913,0.0175771,0.301165,1.18E-24,0.681258,148.255,1003.6,0.998231,2.63E-10,1.97E-04,0.00157981
5/10/2022 6:16,248.914,1879.15,-56.6114,5.15655,5.26966,0.761694,30.28246559,86.0182,45.8338,0.370676,43.0634,0.370676,0.998226,2.64E-10,1.97E-04,0.00158276,0.913591,121.847,0.549508,5.81E-12,0.0862009,2.08E-04,0.681093,0.0914945,0.0928581,2.21E-24,0.815647,0.0174976,984.943,90.4636,0.0174976,0.301409,7.37E-25,0.681093,147.888,1001.09,0.998226,2.64E-10,1.97E-04,0.00158276
5/10/2022 6:16,248.919,1879.19,-56.6114,5.1548,5.26006,0.761862,30.28246559,86.0103,45.7609,0.369762,42.9307,0.369762,0.998221,2.65E-10,1.97E-04,0.00158516,0.913456,121.814,0.548627,5.82E-12,0.0863356,2.09E-04,0.680981,0.0909625,0.0929742,4.37E-23,0.816063,0.0173806,984.726,90.4359,0.0173806,0.301639,6.62E-36,0.680981,147.523,998.571,0.998221,2.65E-10,1.97E-04,0.00158516
5/10/2022 6:17,248.924,1879.23,-56.6114,5.15301,5.25069,0.762031,30.28246559,86.0047,45.6874,0.368842,42.8311,0.368842,0.998216,2.66E-10,1.97E-04,0.00158708,0.913322,121.786,0.54777,5.83E-12,0.0864724,2.09E-04,0.680909,0.0903127,0.0930943,1.42E-23,0.816593,0.0172404,984.508,90.4079,0.0172404,0.30185,1.45E-25,0.680909,147.166,996.101,0.998216,2.66E-10,1.97E-04,0.00158708
5/10/2022 6:18,248.929,1879.27,-56.6114,5.15122,5.24166,0.762199,30.28246559,85.9991,45.614,0.367922,42.7552,0.367922,0.998216,2.66E-10,1.97E-04,0.00158845,0.913188,121.761,0.546933,5.84E-12,0.0866093,2.09E-04,0.68088,0.0895596,0.0932154,2.42E-24,0.817225,0.0170801,984.29,90.3798,0.0170801,0.30204,2.87E-24,0.68088,146.818,993.695,0.998216,2.66E-10,1.97E-04,0.00158845
5/10/2022 6:18,248.935,1879.31,-56.6114,5.14943,5.23295,0.762367,30.28246559,85.9934,45.5405,0.36701,42.6916,0.36701,0.998216,2.67E-10,1.97E-04,0.00158927,0.913054,121.738,0.546112,5.84E-12,0.086746,2.09E-04,0.680882,0.0887339,0.0933364,5.01E-23,0.81793,0.0169057,984.072,90.3518,0.0169057,0.302212,1.87E-24,0.680882,146.48,991.355,0.998216,2.67E-10,1.97E-04,0.00158927
5/10/2022 6:19,248.94,1879.35,-56.6114,5.14765,5.22447,0.762536,30.28246559,85.9876,45.4676,0.366105,42.6339,0.366105,0.998216,2.67E-10,1.97E-04,0.00158973,0.912919,121.717,0.545301,5.84E-12,0.0868826,2.09E-04,0.680904,0.0878665,0.0934563,7.73E-23,0.818677,0.0167235,983.855,90.3237,0.0167235,0.302372,1.02E-24,0.680904,146.149,989.062,0.998216,2.67E-10,1.97E-04,0.00158973
5/10/2022 6:19,248.945,1879.39,-56.6114,5.1459,5.21632,0.762704,30.28246559,85.9807,45.3953,0.365209,42.5826,0.365209,0.998216,2.67E-10,1.97E-04,0.00158965,0.912785,121.698,0.544503,5.83E-12,0.0870182,2.08E-04,0.68095,0.0869482,0.0935762,2.38E-23,0.819476,0.0165317,983.637,90.2964,0.0165317,0.302519,2.68E-24,0.68095,145.828,986.836,0.998216,2.67E-10,1.97E-04,0.00158965
5/10/2022 6:20,248.95,1879.43,-56.6114,5.14415,5.20845,0.762866,30.28246559,85.9724,45.3238,0.364325,42.5344,0.364325,0.998216,2.67E-10,1.97E-04,0.00158911,0.912651,121.681,0.543717,5.82E-12,0.0871526,2.08E-04,0.68101,0.0859993,0.0936946,2.05E-23,0.820306,0.0163343,983.429,90.2691,0.0163343,0.302655,2.54E-24,0.68101,145.516,984.671,0.998216,2.67E-10,1.97E-04,0.00158911
5/10/2022 6:21,248.955,1879.47,-56.6114,5.14244,5.20082,0.763027,30.28246559,85.9642,45.2529,0.363449,42.4887,0.363449,0.998216,2.67E-10,1.97E-04,0.0015882,0.912517,121.663,0.542941,5.81E-12,0.0872861,2.08E-04,0.681083,0.0850259,0.093813,5.74E-23,0.821161,0.0161326,983.221,90.2424,0.0161326,0.302784,9.62E-25,0.681083,145.212,982.557,0.998216,2.67E-10,1.97E-04,0.0015882
5/10/2022 6:21,248.96,1879.51,-56.6114,5.14074,5.19346,0.763189,30.28246559,85.9543,45.1828,0.362586,42.4451,0.362586,0.998216,2.66E-10,1.97E-04,0.00158685,0.912382,121.648,0.542177,5.79E-12,0.0874183,2.08E-04,0.681165,0.0840355,0.09393,6.13E-23,0.822034,0.015928,983.013,90.2157,0.015928,0.302907,7.02E-25,0.681165,144.917,980.504,0.998216,2.66E-10,1.97E-04,0.00158685
5/10/2022 6:22,248.965,1879.54,-56.6114,5.13906,5.18641,0.763344,30.28246559,85.9445,45.1136,0.361736,42.4038,0.361736,0.998219,2.66E-10,1.97E-04,0.00158503,0.912248,121.632,0.541426,5.77E-12,0.0875489,2.07E-04,0.681257,0.0830269,0.094047,3.02E-23,0.822926,0.0157205,982.815,90.1896,0.0157205,0.303023,1.85E-24,0.681257,144.631,978.519,0.998219,2.66E-10,1.97E-04,0.00158503
5/10/2022 6:22,248.97,1879.58,-56.6114,5.13739,5.17936,0.763499,30.28246559,85.9342,45.0444,0.360886,42.3624,0.360886,0.998222,2.65E-10,1.97E-04,0.00158318,0.912114,121.617,0.540675,5.76E-12,0.0876796,2.07E-04,0.681349,0.0820183,0.0941635,1.87E-24,0.823818,0.015513,982.616,90.1635,0.015513,0.303138,3.02E-24,0.681349,144.346,976.534,0.998222,2.65E-10,1.97E-04,0.00158318
5/10/2022 6:23,248.974,1879.61,-56.6114,5.13578,5.17293,0.763654,30.28246559,85.923,44.9774,0.360066,42.3246,0.360066,0.998225,2.64E-10,1.97E-04,0.00158041,0.911988,121.604,0.539955,5.73E-12,0.0878064,2.06E-04,0.681453,0.0809963,0.094278,6.13E-23,0.824724,0.0153042,982.417,90.1384,0.0153042,0.303244,4.89E-24,0.681453,144.081,974.69,0.998225,2.64E-10,1.97E-04,0.00158041
5/10/2022 6:24,248.979,1879.64,-56.6114,5.13417,5.16649,0.763803,30.28246559,85.9119,44.9104,0.359247,42.2868,0.359247,0.998228,2.64E-10,1.97E-04,0.00157764,0.911863,121.591,0.539235,5.71E-12,0.0879333,2.06E-04,0.681558,0.0799743,0.0943925,1.21E-22,0.82563,0.0150954,982.224,90.1133,0.0150954,0.303349,6.76E-24,0.681558,143.817,972.846,0.998228,2.64E-10,1.97E-04,0.00157764
5/10/2022 6:24,248.983,1879.68,-56.6114,5.13256,5.16014,0.763951,30.28246559,85.9007,44.8434,0.358432,42.2495,0.358432,0.998231,2.63E-10,1.97E-04,0.00157475,0.911738,121.578,0.538515,5.68E-12,0.0880602,2.05E-04,0.681662,0.0789534,0.094507,1.71E-22,0.826536,0.014887,982.031,90.0881,0.014887,0.303454,8.04E-24,0.681662,143.555,971.023,0.998231,2.63E-10,1.97E-04,0.00157475
5/10/2022 6:25,248.988,1879.71,-56.6114,5.13101,5.15436,0.7641,30.28246559,85.8895,44.7789,0.357648,42.2149,0.357648,0.998234,2.62E-10,1.97E-04,0.00157103,0.911613,121.566,0.537827,5.65E-12,0.0881828,2.05E-04,0.681767,0.0779392,0.0946186,1.60E-22,0.827442,0.0146814,981.848,90.0641,0.0146814,0.303552,5.54E-24,0.681767,143.313,969.334,0.998234,2.62E-10,1.97E-04,0.00157103
5/10/2022 6:25,248.992,1879.75,-56.6114,5.12946,5.14857,0.764243,30.28246559,85.8783,44.7143,0.356865,42.1803,0.356865,0.998237,2.61E-10,1.97E-04,0.00156732,0.911493,121.555,0.537139,5.62E-12,0.0883055,2.04E-04,0.681874,0.0769251,0.0947302,1.50E-22,0.828345,0.0144757,981.665,90.04,0.0144757,0.303649,3.05E-24,0.681874,143.072,967.646,0.998237,2.61E-10,1.97E-04,0.00156732
5/10/2022 6:26,248.997,1879.78,-56.6114,5.12791,5.14279,0.764386,30.28246559,85.8671,44.6498,0.356081,42.1457,0.356081,0.99824,2.60E-10,1.97E-04,0.0015636,0.911373,121.543,0.536452,5.59E-12,0.0884282,2.03E-04,0.681982,0.075911,0.0948419,1.39E-22,0.829247,0.0142701,981.483,90.0159,0.0142701,0.303747,5.54E-25,0.681982,142.83,965.958,0.99824,2.60E-10,1.97E-04,0.0015636
5/10/2022 6:27,249.002,1879.82,-56.6114,5.12643,5.13751,0.764529,30.28246559,85.8559,44.5875,0.355328,42.1133,0.355328,0.998245,2.58E-10,1.97E-04,0.0015592,0.911253,121.531,0.535792,5.56E-12,0.0885469,2.03E-04,0.682089,0.0749175,0.0949498,1.11E-22,0.83013,0.0140698,981.3,89.993,0.0140698,0.303838,5.17E-36,0.682089,142.606,964.396,0.998245,2.58E-10,1.97E-04,0.0015592
5/10/2022 6:27,249.006,1879.85,-56.6114,5.12496,5.13239,0.764666,30.28246559,85.8447,44.5258,0.354584,42.0816,0.354584,0.99825,2.57E-10,1.97E-04,0.00155461,0.911134,121.521,0.535142,5.53E-12,0.0886645,2.02E-04,0.682197,0.0739298,0.0950578,7.70E-23,0.831012,0.013871,981.126,89.97,0.013871,0.303929,0,0.682197,142.388,962.871,0.99825,2.57E-10,1.97E-04,0.00155461
5/10/2022 6:28,249.01,1879.88,-56.6114,5.12348,5.12726,0.764803,30.28246559,85.8335,44.4641,0.35384,42.0499,0.35384,0.998255,2.56E-10,1.97E-04,0.00155001,0.911018,121.511,0.534491,5.49E-12,0.0887821,2.01E-04,0.682304,0.0729422,0.0951652,4.33E-23,0.831892,0.0136723,980.951,89.9471,0.0136723,0.304019,0,0.682304,142.17,961.346,0.998255,2.56E-10,1.97E-04,0.00155001
5/10/2022 6:28,249.014,1879.91,-56.6114,5.12201,5.12214,0.76494,30.28246559,85.8228,44.4024,0.353096,42.0182,0.353096,0.998261,2.54E-10,1.97E-04,0.00154539,0.910903,121.5,0.533841,5.46E-12,0.0888996,2.00E-04,0.682412,0.0719559,0.0952726,1.15E-23,0.832772,0.0134738,980.777,89.9242,0.0134738,0.30411,0,0.682412,141.952,959.822,0.998261,2.54E-10,1.97E-04,0.00154539
5/10/2022 6:29,249.018,1879.94,-56.6114,5.12061,5.11763,0.76507,30.28246559,85.8133,44.3437,0.352393,41.989,0.352393,0.998266,2.53E-10,1.97E-04,0.00154004,0.910788,121.49,0.533228,5.42E-12,0.0890119,2.00E-04,0.682519,0.0710082,0.095375,3.11E-23,0.833616,0.0132846,980.612,89.9026,0.0132846,0.304194,0,0.682519,141.757,958.455,0.998266,2.53E-10,1.97E-04,0.00154004
5/10/2022 6:30,249.022,1879.97,-56.6114,5.11922,5.11312,0.7652,30.28246559,85.8039,44.285,0.35169,41.9598,0.35169,0.998271,2.52E-10,1.97E-04,0.00153468,0.910678,121.48,0.532615,5.39E-12,0.0891241,1.99E-04,0.682627,0.0700605,0.0954774,5.07E-23,0.834461,0.0130953,980.448,89.8809,0.0130953,0.304278,0,0.682627,141.562,957.089,0.998271,2.52E-10,1.97E-04,0.00153468
5/10/2022 6:30,249.026,1880,-56.6114,5.11782,5.10862,0.76533,30.28246559,85.7945,44.2263,0.350987,41.9306,0.350987,0.998276,2.50E-10,1.97E-04,0.00152933,0.910568,121.47,0.532002,5.35E-12,0.0892363,1.98E-04,0.68273,0.0691128,0.0955798,7.03E-23,0.835306,0.012906,980.284,89.8593,0.012906,0.304362,0,0.68273,141.367,955.723,0.998276,2.50E-10,1.97E-04,0.00152933
5/10/2022 6:31,249.029,1880.03,-56.6114,5.11643,5.10411,0.765459,30.28246559,85.7851,44.1676,0.350285,41.9014,0.350285,0.998282,2.49E-10,1.97E-04,0.00152395,0.910458,121.461,0.53139,5.31E-12,0.0893485,1.97E-04,0.682834,0.0681665,0.0956823,8.86E-23,0.836151,0.0127171,980.119,89.8377,0.0127171,0.304446,2.51E-27,0.682834,141.172,954.356,0.998282,2.49E-10,1.97E-04,0.00152395
5/10/2022 6:31,249.033,1880.06,-56.6114,5.11511,5.10017,0.76558,30.28246559,85.7775,44.112,0.349622,41.8746,0.349622,0.998287,2.47E-10,1.97E-04,0.00151797,0.910348,121.451,0.530815,5.27E-12,0.0894552,1.96E-04,0.682937,0.0672669,0.0957792,6.72E-23,0.836954,0.0125387,979.967,89.8174,0.0125387,0.304524,8.59E-26,0.682937,140.998,953.14,0.998287,2.47E-10,1.97E-04,0.00151797
5/10/2022 6:32,249.037,1880.09,-56.6114,5.1138,5.09623,0.765701,30.28246559,85.77,44.0563,0.34896,41.8477,0.34896,0.998292,2.45E-10,1.97E-04,0.001512,0.910244,121.442,0.53024,5.23E-12,0.0895618,1.95E-04,0.683036,0.0663673,0.0958761,4.58E-23,0.837757,0.0123604,979.814,89.797,0.0123604,0.304603,1.69E-25,0.683036,140.825,951.923,0.998292,2.45E-10,1.97E-04,0.001512
5/10/2022 6:33,249.041,1880.12,-56.6114,5.11248,5.09229,0.765822,30.28246559,85.7625,44.0006,0.348298,41.8209,0.348298,0.998297,2.44E-10,1.97E-04,0.00150602,0.910139,121.433,0.529665,5.20E-12,0.0896685,1.95E-04,0.683134,0.0654677,0.095973,2.44E-23,0.838559,0.0121821,979.662,89.7766,0.0121821,0.304681,2.53E-25,0.683134,140.652,950.706,0.998297,2.44E-10,1.97E-04,0.00150602
5/10/2022 6:33,249.045,1880.14,-56.6114,5.11117,5.08835,0.765943,30.28246559,85.755,43.945,0.347636,41.794,0.347636,0.998304,2.42E-10,1.97E-04,0.00150004,0.910035,121.424,0.52909,5.16E-12,0.0897752,1.94E-04,0.683233,0.0645681,0.0960699,3.01E-24,0.839362,0.0120037,979.51,89.7563,0.0120037,0.304759,3.36E-25,0.683233,140.478,949.49,0.998304,2.42E-10,1.97E-04,0.00150004
5/10/2022 6:34,249.048,1880.17,-56.6114,5.10993,5.08486,0.766063,30.28246559,85.7497,43.8921,0.347009,41.7692,0.347009,0.998311,2.41E-10,1.97E-04,0.00149365,0.90993,121.415,0.528549,5.12E-12,0.0898766,1.93E-04,0.683332,0.0637134,0.0961614,5.27E-24,0.840122,0.0118353,979.357,89.7371,0.0118353,0.304832,2.78E-25,0.683332,140.322,948.393,0.998311,2.41E-10,1.97E-04,0.00149365
5/10/2022 6:34,249.052,1880.2,-56.6114,5.10868,5.08143,0.766177,30.28246559,85.7443,43.8393,0.346387,41.7443,0.346387,0.998317,2.39E-10,1.97E-04,0.00148719,0.909832,121.406,0.528008,5.08E-12,0.089978,1.92E-04,0.683425,0.0628661,0.0962529,1.14E-23,0.840881,0.0116686,979.214,89.7179,0.0116686,0.304905,1.97E-25,0.683425,140.169,947.317,0.998317,2.39E-10,1.97E-04,0.00148719
5/10/2022 6:35,249.055,1880.22,-56.6114,5.10744,5.07801,0.766291,30.28246559,85.739,43.7867,0.345765,41.7196,0.345765,0.998324,2.37E-10,1.97E-04,0.00148072,0.909734,121.398,0.52747,5.04E-12,0.090079,1.91E-04,0.683518,0.0620188,0.096344,1.76E-23,0.841637,0.0115018,979.071,89.6988,0.0115018,0.304978,1.16E-25,0.683518,140.015,946.24,0.998324,2.37E-10,1.97E-04,0.00148072
5/10/2022 6:36,249.059,1880.25,-56.6114,5.1062,5.07459,0.766404,30.28246559,85.7338,43.734,0.345143,41.6949,0.345143,0.998331,2.36E-10,1.97E-04,0.00147426,0.909635,121.389,0.526933,5.00E-12,0.0901801,1.90E-04,0.683611,0.0611714,0.096435,2.37E-23,0.842394,0.011335,978.929,89.6796,0.011335,0.305052,3.43E-26,0.683611,139.862,945.163,0.998331,2.36E-10,1.97E-04,0.00147426
5/10/2022 6:36,249.062,1880.27,-56.6114,5.10502,5.07143,0.766518,30.28246559,85.73,43.6831,0.344544,41.6713,0.344544,0.998337,2.34E-10,1.97E-04,0.00146759,0.909537,121.381,0.526415,4.96E-12,0.0902778,1.89E-04,0.683704,0.0603552,0.0965227,2.28E-23,0.843122,0.011175,978.786,89.6614,0.011175,0.30512,1.09E-25,0.683704,139.719,944.16,0.998337,2.34E-10,1.97E-04,0.00146759
5/10/2022 6:37,249.066,1880.3,-56.6114,5.10385,5.06847,0.766625,30.28246559,85.7274,43.6335,0.343961,41.6486,0.343961,0.998344,2.32E-10,1.97E-04,0.00146077,0.909439,121.372,0.525913,4.92E-12,0.0903732,1.88E-04,0.683791,0.0595616,0.0966079,1.68E-23,0.84383,0.0110198,978.652,89.6432,0.0110198,0.305189,2.96E-25,0.683791,139.584,943.212,0.998344,2.32E-10,1.97E-04,0.00146077
5/10/2022 6:37,249.069,1880.33,-56.6114,5.10269,5.06551,0.766732,30.28246559,85.7247,43.5839,0.343379,41.6259,0.343379,0.998351,2.31E-10,1.97E-04,0.00145395,0.909346,121.364,0.52541,4.88E-12,0.0904686,1.87E-04,0.683878,0.058768,0.0966932,1.08E-23,0.844539,0.0108647,978.517,89.6254,0.0108647,0.305257,4.84E-25,0.683878,139.45,942.263,0.998351,2.31E-10,1.97E-04,0.00145395
5/10/2022 6:38,249.072,1880.35,-56.6114,5.10153,5.06255,0.766839,30.28246559,85.7221,43.5342,0.342796,41.6032,0.342796,0.998358,2.29E-10,1.97E-04,0.00144713,0.909253,121.356,0.524908,4.84E-12,0.090564,1.86E-04,0.683964,0.0579744,0.0967784,4.74E-24,0.845247,0.0107095,978.383,89.6075,0.0107095,0.305324,6.71E-25,0.683964,139.315,941.314,0.998358,2.29E-10,1.97E-04,0.00144713
