Time,Feed vol flow,Feed mol flow,Condenser Duty,RD Level,Sump Level,Reflux  Ratio,Reboiler Duty,S14 Temp,S1 Temp,S1 Pressure,Condenser Temp,Condenser Press,S1 xB,S1 xDEB,S1 xE,S1 xEB,S1 yB,S20 Temp,S20 Pressure,S1 yDEB,S1 yE,S1 yEB,S20 xEB,S20 yB,S20 yDEB,S20 yE,S20 yEB,S20 xB,D mol flow,D vol flow,B xB,B xDEB,B xE,B xEB,B vol flow,B mol flow,D xB,D xDEB,D xE,D xEB,,
5/10/2022 21:19:12,249.4219182,1882.992811,-56.5953386,4.642604567,4.730578038,0.779220308,30.28283135,97.31067467,37.75936055,0.279983913,38.79426373,0.279317078,0.998775476,9.1494E-11,0.000195757,0.000914591,0.89741937,119.466099,0.472423413,4.28161E-12,0.102484545,0.000124899,0.68597477,0.004790622,0.103437018,1.48672E-20,0.89223423,0.000790017,964.937387,87.60323971,0.001052542,0.313240675,3.1892E-22,0.685785452,134.4281148,907.1942577,0.999007579,5.30667E-11,0.000195822,0.001047647,,
5/10/2022 21:19:48,249.4185565,1883.010113,-56.59141325,4.64437318,4.731064537,0.778301635,30.26880579,97.1998276,37.78055131,0.280349927,38.84217815,0.281468872,0.998847201,6.68987E-11,0.000195654,0.000840057,0.89726985,119.5037288,0.473434903,1.00416E-12,0.102394508,0.000115674,0.68588198,0.004878151,0.103260629,1.08543E-19,0.891171104,0.001013406,963.4063662,87.70621325,0.001040278,0.312974166,4.21534E-21,0.686148729,134.4464491,907.0948074,0.998781509,4.21548E-11,0.000195765,0.000802481,,
5/10/2022 21:20:24,249.4158652,1882.956869,-56.6395982,4.644103655,4.726750377,0.778121647,30.27917624,97.43434004,37.72574067,0.281063794,38.91166755,0.281893044,0.998761186,5.14674E-11,0.000195681,0.00111904,0.897362754,119.5389044,0.47458521,4.4572E-12,0.102316862,9.76179E-05,0.68603343,0.004047798,0.103256321,8.86412E-20,0.8927402,0.001041406,963.5466058,87.77601658,0.000811448,0.313020718,3.149E-22,0.686166512,134.4182538,906.9731767,0.998702533,1.06596E-10,0.000195721,0.000859063,,
5/10/2022 21:21:00,249.4102291,1882.989621,-56.6356468,4.646651218,4.720364209,0.778594838,30.34051326,97.28564913,37.86882691,0.281808174,38.94814189,0.280361886,0.998755132,1.31992E-10,0.000195646,0.001025032,0.897380074,119.5945206,0.474389832,2.24077E-12,0.102269983,0.000100954,0.686448436,0.005757011,0.103302999,3.47141E-20,0.89234477,0.000817502,963.9822819,87.63529123,0.00061566,0.312995558,2.8095E-22,0.686208466,134.471897,906.8990998,0.998954169,2.56705E-10,0.000195697,0.000939473,,
5/10/2022 21:21:36,249.4162903,1882.94455,-56.57936756,4.644249662,4.730166569,0.777731917,30.28056824,97.30728896,37.81626954,0.28062493,38.9666834,0.281489647,0.998871731,1.29998E-10,0.000195589,0.000858048,0.897618195,119.5650504,0.474905805,1.66036E-12,0.102253671,0.000108959,0.68632371,0.003607448,0.103236628,1.16229E-20,0.891514594,0.000645732,963.9573619,87.74271568,0.000994087,0.312782355,5.1891E-22,0.686325643,134.5816572,906.2356595,0.998975244,1.43271E-10,0.00019564,0.000939418,,
5/10/2022 21:22:12,249.4094651,1882.884865,-56.58373906,4.647414885,4.728015094,0.778320381,30.28576068,97.52380827,37.97081337,0.282381169,38.8264273,0.280913813,0.998763239,6.5848E-11,0.000195649,0.000841427,0.897690536,119.5814563,0.475024916,3.78184E-12,0.102111785,0.000134967,0.686609774,0.004668285,0.103399581,-2.90114E-23,0.891337994,0.000972166,965.3338093,87.65917774,0.000666341,0.312594851,2.87956E-22,0.686435251,134.5481392,907.3509845,0.998847913,2.29001E-10,0.000195579,0.000835579,,
5/10/2022 21:22:48,249.4161277,1882.913815,-56.5810358,4.649007441,4.723824207,0.777297996,30.27558614,97.72798963,37.88520835,0.282268966,38.70463289,0.282942647,0.998809196,2.35769E-10,0.000195556,0.00099864,0.897912782,119.6127527,0.474973659,2.42007E-12,0.101933396,0.000119842,0.686574058,0.00400703,0.103106176,-3.9139E-21,0.893017472,0.000549214,964.8548075,87.76564328,0.00081111,0.312558603,3.7558E-22,0.686654226,134.527099,906.7015185,0.99889011,2.37395E-10,0.000195593,0.000852775,,
5/10/2022 21:23:24,249.4033095,1882.881641,-56.62676597,4.649713822,4.742457869,0.77731338,30.32408233,97.69649642,37.98795331,0.283485841,38.81061241,0.283151865,0.998820054,7.18804E-12,0.000195528,0.001147407,0.898002888,119.6265701,0.475143178,4.2483E-12,0.101930034,0.000111833,0.686664773,0.003577343,0.103363703,2.25066E-20,0.892993217,0.000638892,963.7855795,87.74388763,0.000744879,0.312472942,1.32913E-22,0.686665683,134.5579771,906.7091499,0.998682798,1.4773E-11,0.000195556,0.000836843,,
5/10/2022 21:24:00,249.4051103,1882.842949,-56.60751734,4.646091159,4.747201753,0.777384199,30.30771449,97.66099455,38.06553869,0.283014485,38.79214807,0.283693841,0.998701214,2.54488E-10,0.000195489,0.000902707,0.898014241,119.7157502,0.474833515,2.08339E-12,0.101778942,0.000116677,0.686642775,0.004566896,0.103115643,-4.08285E-21,0.892080925,0.000591147,964.7957357,87.7791707,0.000862926,0.312749545,-2.3447E-22,0.686672709,134.5395071,906.9025813,0.99890604,2.26727E-10,0.000195444,0.000911876,,
5/10/2022 21:24:36,249.4025109,1882.865699,-56.65453469,4.648174402,4.738948345,0.777882036,30.32707048,97.90706963,38.06494095,0.282609645,38.82011042,0.283672734,0.998855402,4.46526E-12,0.000195426,0.00096195,0.898069563,119.6960657,0.475409321,3.55447E-12,0.10183964,0.00010159,0.686861422,0.003525059,0.103038156,9.10912E-21,0.893005237,0.000516642,965.2928707,87.76071366,0.000676962,0.312439425,-1.4944E-23,0.686939006,134.6098096,908.1563835,0.998830265,1.88078E-10,0.000195446,0.000964646,,
5/10/2022 21:25:12,249.4093303,1882.829218,-56.63845348,4.6498656,4.729838017,0.777102861,30.30255971,98.01299027,37.98525389,0.283672173,39.06210438,0.282481991,0.998944772,5.03003E-11,0.000195401,0.000864902,0.898183612,119.7187168,0.476009875,2.27751E-12,0.101898745,9.69005E-05,0.686973937,0.00408165,0.103115877,1.88315E-20,0.893457195,0.000541006,964.3346719,87.7004104,0.000585033,0.312535324,-3.18662E-22,0.686909196,134.6675176,908.0084513,0.998932609,5.83648E-11,0.00019545,0.000896996,,
5/10/2022 21:25:48,249.4025993,1882.831,-56.56619441,4.64482323,4.731703938,0.777199679,30.33690698,97.79571751,38.07435489,0.284117593,38.79974718,0.283936232,0.998951452,2.54871E-10,0.000195429,0.001099167,0.898368141,119.7410899,0.476076518,2.26671E-12,0.101712285,0.000128764,0.686838399,0.004471346,0.103049858,-6.6594E-21,0.89292631,0.000524513,964.2467947,87.71655424,0.0007539,0.312524742,1.76121E-22,0.686761414,134.6953936,908.4924385,0.998683734,1.1382E-10,0.000195359,0.001019049,,
5/10/2022 21:26:24,249.4056782,1882.832208,-56.60086493,4.647260369,4.727819454,0.77784192,30.29131153,97.93862917,38.16859376,0.284708155,39.02077871,0.283373919,0.99884364,5.32522E-11,0.000195374,0.001165588,0.898491557,119.7146064,0.477015666,5.70288E-13,0.10162465,0.000131623,0.687024796,0.004906546,0.103177548,4.4204E-21,0.892462207,0.000467529,964.3811534,87.8645498,0.000539837,0.312373552,2.91954E-22,0.687163148,134.6682023,908.0353725,0.998856113,2.29857E-10,0.000195444,0.001161526,,
5/10/2022 21:27:00,249.3942888,1882.859738,-56.563188,4.653632904,4.73370547,0.778491579,30.34764692,98.18361247,38.17953213,0.284249274,38.89974633,0.284112753,0.998783752,1.12977E-11,0.000195422,0.001040363,0.898504325,119.7890909,0.477472832,3.738E-13,0.101637342,0.000119335,0.686952273,0.003610811,0.102968893,7.79224E-22,0.892186786,0.000544891,964.2391937,87.84640307,0.000821316,0.312194428,-3.14627E-22,0.68719203,134.7048727,907.7009605,0.998731831,1.79053E-11,0.00019538,0.001085408,,
5/10/2022 21:27:36,249.3989122,1882.81095,-56.67238635,4.648319344,4.742212356,0.778412517,30.29664751,97.92025387,38.15943254,0.284570418,38.99550538,0.283753141,0.998872474,2.11399E-10,0.000195287,0.001085717,0.898415815,119.8224403,0.47743228,3.75256E-12,0.101346869,0.00010588,0.687111695,0.003802245,0.10331544,-1.9817E-20,0.892342166,0.000712889,964.597963,87.83933978,0.000879681,0.312066239,-2.4144E-22,0.687215164,134.5857357,907.7062185,0.998853716,3.7729E-11,0.000195419,0.001031366,,
5/10/2022 21:28:12,249.3929294,1882.753178,-56.64413341,4.647184598,4.729988437,0.778021096,30.31593435,98.22499645,38.26978632,0.285457542,38.90234019,0.285644599,0.998953077,2.0084E-10,0.00019528,0.000893952,0.898564879,119.8601283,0.476833634,4.9586E-12,0.101275113,0.000100281,0.687356858,0.003860783,0.103292965,2.10903E-21,0.893445884,0.000725647,964.5840266,87.75797009,0.000877259,0.312125936,-2.85128E-22,0.687176297,134.6942662,907.1711624,0.998630247,1.66804E-10,0.000195295,0.001054464,,
5/10/2022 21:28:48,249.3970012,1882.814506,-56.63915992,4.650760745,4.729105922,0.777765866,30.34242763,98.30480699,38.21909787,0.28445663,39.12144479,0.284436509,0.998798338,6.09684E-11,0.000195299,0.001060382,0.898727055,119.8579197,0.477963097,-2.64854E-14,0.101294323,0.000108396,0.687203731,0.004602438,0.103196382,1.52695E-20,0.89337964,0.000539275,965.8550186,87.87583669,0.000796497,0.312096463,-3.00162E-22,0.687260318,134.5189437,908.6137266,0.9989004,4.46952E-11,0.000195293,0.001147457,,
5/10/2022 21:29:24,249.3900219,1882.794214,-56.67669862,4.653460528,4.729291237,0.776425844,30.34774652,98.15704232,38.27704424,0.285554141,38.95394958,0.286338578,0.998876915,6.29365E-11,0.000195205,0.001063891,0.898788313,119.8331217,0.478359377,4.35364E-12,0.10120353,0.000117112,0.687466404,0.002719193,0.103258609,7.75436E-21,0.893552816,0.000762246,965.0280025,87.77686891,0.000548451,0.311942755,1.64678E-22,0.687185815,134.6584659,907.3831696,0.998862303,1.08781E-10,0.000195273,0.001164436,,
5/10/2022 21:30:00,249.3948481,1882.741107,-56.56870589,4.655132689,4.751639098,0.777273078,30.274762,98.29510378,38.21347491,0.285167623,39.13920192,0.28599568,0.998840367,1.72541E-10,0.000195296,0.000859077,0.898710321,119.7740465,0.47740584,3.98247E-12,0.101294805,0.000110178,0.687368079,0.003495441,0.103051112,-1.27437E-20,0.89237952,0.00082665,965.0748045,87.88147342,0.000508454,0.311927797,-1.3897E-22,0.687507469,134.7609686,907.5266718,0.99868444,2.52839E-10,0.000195321,0.000830497,,
5/10/2022 21:30:36,249.3871898,1882.732987,-56.60316743,4.654938988,4.741365853,0.77650273,30.3020821,98.31370563,38.26744141,0.286145114,39.15802423,0.285932362,0.998914782,1.72E-10,0.000195171,0.001080778,0.898955414,119.8747764,0.47895361,3.00062E-12,0.100903323,0.000127045,0.687393359,0.004206423,0.103207791,-1.76187E-20,0.894291645,0.000533373,965.3954258,87.82741629,0.000465424,0.311876213,-2.17879E-22,0.687515322,134.665441,908.2972792,0.998751098,2.12035E-10,0.00019521,0.001006535,,
5/10/2022 21:31:12,249.3930931,1882.724598,-56.56628348,4.652999337,4.750076153,0.776705436,30.33152883,98.45800516,38.35223007,0.287058705,39.04557935,0.285517709,0.998876692,9.01793E-11,0.000195263,0.000990933,0.898707545,119.8804242,0.477593535,4.86313E-12,0.100857135,0.000131225,0.687318599,0.003724393,0.10316908,2.8853E-21,0.893629046,0.000747308,965.3799719,87.81733665,0.000609672,0.311870045,3.03496E-22,0.687448118,134.7744657,908.2642965,0.998826996,1.21647E-10,0.000195251,0.001039192,,
5/10/2022 21:31:48,249.3895971,1882.709468,-56.59548878,4.656208762,4.74124477,0.777064185,30.29446764,98.6358182,38.29869986,0.286511737,39.16260644,0.28615701,0.998953055,1.28427E-10,0.000195139,0.000986203,0.899073074,119.9444924,0.47929819,-2.34364E-13,0.100852339,0.000102795,0.687597412,0.003274718,0.102937093,-1.36075E-20,0.893295313,0.00049672,964.8195146,87.84833174,0.000711648,0.311752657,-3.73403E-22,0.687685033,134.6390519,908.5100256,0.998972487,1.79027E-10,0.000195129,0.000846277,,
5/10/2022 21:32:24,249.3801414,1882.69327,-56.6104184,4.651251425,4.74668923,0.777705184,30.31217966,98.44488526,38.44959307,0.287558739,38.99876146,0.287055995,0.998695632,8.35306E-11,0.000195156,0.001066312,0.899072117,119.935479,0.478253129,1.2972E-12,0.100659102,0.000137896,0.687442576,0.002707221,0.103051306,-9.05458E-22,0.893349138,0.000540339,965.1019661,87.81563137,0.000468658,0.311907684,-3.21038E-22,0.687480187,134.8013097,909.0083318,0.998760742,1.70936E-10,0.00019509,0.000877258,,
5/10/2022 21:33:00,249.3854982,1882.666167,-56.60376185,4.657920277,4.75696487,0.776762489,30.29543893,98.49747351,38.3529063,0.28594995,39.08860408,0.287724693,0.998642816,1.81053E-11,0.000195153,0.000875831,0.898892019,119.9245954,0.478485172,2.66381E-12,0.100941599,0.000109846,0.687749955,0.002687852,0.102996509,-8.1999E-21,0.894542477,0.000661565,965.6482171,87.90404099,0.000689548,0.311784294,-3.21332E-22,0.687673199,134.6233174,908.1130879,0.998769722,8.62372E-11,0.000195198,0.001156845,,
5/10/2022 21:33:36,249.3840397,1882.682435,-56.59399451,4.655735697,4.74821029,0.776401352,30.28936446,98.56398034,38.49388585,0.287876364,39.30198705,0.287366683,0.998629263,1.93387E-10,0.000195165,0.000900584,0.899092438,119.9227663,0.479030597,1.96285E-13,0.100543937,0.000121978,0.6877285,0.004100173,0.102878495,9.33409E-21,0.894256347,0.000563193,965.9030908,87.8166242,0.000463211,0.311620649,-3.53765E-24,0.687775577,134.6442314,907.715848,0.998795878,1.76088E-10,0.000195078,0.001087816,,
5/10/2022 21:34:12,249.3871212,1882.725382,-56.65736323,4.653345657,4.741383426,0.777336401,30.32686035,98.82600047,38.42061562,0.287753798,39.35047281,0.28784581,0.998878893,2.53973E-11,0.00019504,0.000925937,0.899326672,119.9488951,0.479550455,3.70191E-12,0.100707274,0.000120263,0.687787844,0.003977019,0.102996226,1.39491E-20,0.894198504,0.000577658,965.4581745,87.97540623,0.000607866,0.311591476,3.37642E-22,0.687872641,134.8587147,907.7539937,0.998656598,2.57464E-10,0.00019508,0.00110982,,
5/10/2022 21:34:48,249.3825022,1882.669616,-56.62995689,4.656279644,4.744771658,0.77637534,30.31759171,98.67052729,38.48416479,0.288104823,39.2856361,0.287427506,0.998835015,1.13248E-10,0.000195055,0.00085459,0.899192732,119.9487232,0.480630354,1.00024E-12,0.10044607,0.000108128,0.687924213,0.002318077,0.103109681,1.88174E-21,0.894245242,0.000423954,965.8961777,87.91995947,0.000714927,0.311565364,-3.08907E-22,0.687753704,134.7334976,909.4520191,0.99882,1.97265E-10,0.00019513,0.000899429,,
5/10/2022 21:35:24,249.3739237,1882.664056,-56.55593089,4.657994854,4.734551615,0.776081539,30.2963568,98.65120572,38.57163452,0.288262281,39.07653235,0.288272071,0.998806395,1.69046E-10,0.000195031,0.000845893,0.899420345,119.9945754,0.479855357,1.57798E-12,0.100464058,0.000130774,0.687962044,0.004161752,0.103066962,-2.89176E-21,0.892812601,0.000372913,965.1207552,87.96638462,0.000688067,0.311568859,1.277E-22,0.688041761,134.6424025,908.7066478,0.998851995,7.49394E-11,0.000195067,0.000913972,,
5/10/2022 21:36:00,249.3755273,1882.620459,-56.62540832,4.658588928,4.750654417,0.777444117,30.30742564,98.63792302,38.50448964,0.287471147,39.25614628,0.288686492,0.998631554,1.55836E-10,0.000195062,0.00102702,0.899391939,119.9858553,0.48107263,1.1485E-12,0.100590874,0.000104673,0.687998014,0.002595996,0.103117891,-3.84971E-21,0.892989008,0.000470382,966.6664912,87.89717774,0.000414084,0.311435815,1.99305E-22,0.688051902,134.7163099,908.8869204,0.998644203,2.0145E-11,0.000195051,0.000911712,,
5/10/2022 21:36:36,249.3719795,1882.643261,-56.59050322,4.654135003,4.757605219,0.776035933,30.2614013,99.01877746,38.63347245,0.288909224,39.16610377,0.288443227,0.998870432,1.17603E-10,0.000195012,0.000911703,0.89930227,120.0582352,0.480119089,2.26285E-12,0.100405936,0.0001436,0.687889343,0.002776466,0.103121599,3.02987E-21,0.893825463,0.000689634,966.5804785,87.92757109,0.000621333,0.311293044,1.88709E-22,0.6881244,134.6971491,908.3268418,0.998939978,1.60573E-10,0.000195003,0.001082485,,
5/10/2022 21:37:12,249.3791678,1882.62597,-56.54571268,4.660812939,4.751749212,0.776253955,30.25582747,98.77546281,38.49796772,0.288376477,39.28660732,0.28771,0.998662953,2.36489E-10,0.00019506,0.000993328,0.89933565,120.0260583,0.481347746,3.34493E-12,0.100419901,0.000107535,0.687902553,0.003036544,0.103050062,-3.1496E-21,0.892944553,0.000451187,966.2194326,87.95265554,0.000702131,0.311350617,-2.25768E-22,0.687867764,134.757636,909.0201231,0.998877343,1.5145E-10,0.000194974,0.001150306,,
5/10/2022 21:37:48,249.3780288,1882.599284,-56.60193608,4.656902544,4.742383367,0.776199295,30.31418989,99.08484397,38.67202331,0.288848863,39.43867418,0.289771303,0.998680589,1.31795E-10,0.000194979,0.000932887,0.899666499,119.9712234,0.481304223,2.58139E-12,0.10016371,0.000112385,0.68791128,0.003437923,0.102903274,-1.66937E-20,0.894808312,0.000355725,966.8480773,87.9704672,0.000687523,0.311572797,2.17559E-22,0.688029,134.6903173,908.6476762,0.998842119,6.69981E-11,0.000194923,0.001152865,,
5/10/2022 21:38:24,249.3754595,1882.658416,-56.5589885,4.656427554,4.746021237,0.777224167,30.32779652,99.05574944,38.67643432,0.289296143,39.11623965,0.288907002,0.998898903,1.18729E-10,0.000194889,0.00113431,0.899681297,120.0233134,0.480627649,2.10704E-12,0.100062015,0.000137631,0.688047891,0.003506247,0.102915872,-1.78114E-20,0.894411427,0.000549755,965.9011413,87.90467027,0.000694347,0.311165084,3.7412E-22,0.688100204,134.7394608,909.3275212,0.9988266,1.9135E-10,0.000195004,0.001071867,,
5/10/2022 21:39:00,249.370168,1882.645833,-56.54631998,4.660252019,4.756377208,0.776000454,30.31964897,98.93171961,38.71088843,0.289939264,39.23348482,0.289673024,0.998782299,5.2509E-11,0.000194905,0.001168748,0.89971845,120.0388137,0.480383649,6.15831E-13,0.100105062,0.000140697,0.688093368,0.003740631,0.103052574,-2.60203E-21,0.893568042,0.000546303,966.2057955,87.88911994,0.000329804,0.311326125,-1.00151E-22,0.68798804,134.848188,908.6409798,0.998613639,4.37394E-11,0.000194897,0.001185136,,
5/10/2022 21:39:36,249.3744944,1882.597616,-56.58003108,4.662782782,4.749313206,0.775732086,30.28270311,99.21869659,38.68810241,0.289688123,39.25436541,0.288735513,0.998682076,1.06441E-10,0.000194908,0.000873697,0.899743712,120.1394699,0.480516532,8.69811E-13,0.100198703,0.000114058,0.68834415,0.0035587,0.103070756,-6.60887E-21,0.893208922,0.000330903,966.3088092,87.99697481,0.000356455,0.311217519,2.07288E-22,0.688069871,134.7580723,909.5584719,0.998744591,-3.84928E-13,0.000194906,0.001186172,,
5/10/2022 21:40:12,249.3694275,1882.567378,-56.61210454,4.664053082,4.762160808,0.7763824,30.31021947,99.10005411,38.64081907,0.289876412,39.34059883,0.289583411,0.998953527,1.82493E-10,0.000194842,0.001066095,0.899880697,120.1403371,0.48166799,1.75408E-13,0.100018618,0.000146211,0.688406254,0.002159693,0.102936903,-3.17106E-21,0.894808301,0.000378792,966.5709399,88.02386782,0.000446189,0.311056112,-1.55107E-22,0.688321892,134.8725897,909.7384176,0.9987434,1.52957E-10,0.000194879,0.001041231,,
5/10/2022 21:40:48,249.3663804,1882.603613,-56.65247635,4.661547009,4.761842541,0.776557283,30.29042512,99.21264467,38.7102824,0.289150254,39.49172207,0.289079429,0.998782541,3.44155E-11,0.000194884,0.000966137,0.899788734,120.0944868,0.480813862,4.84846E-12,0.099821091,0.000124416,0.688102352,0.002723771,0.102971151,8.07558E-21,0.89300852,0.000308873,966.4334534,87.93827333,0.000550158,0.311076748,1.44845E-22,0.68822278,134.7579792,908.7569065,0.998727321,2.39816E-10,0.000194875,0.000907336,,
5/10/2022 21:41:24,249.3674908,1882.540033,-56.64563939,4.664317879,4.74136522,0.776774563,30.30986399,99.1281711,38.70778434,0.290284811,39.20679901,0.290074769,0.998712206,2.07021E-10,0.000194835,0.000891583,0.899766341,120.1632227,0.482090518,1.05695E-12,0.099997096,0.00014307,0.688466757,0.003719815,0.1029421,1.00307E-20,0.894428359,0.000685178,966.5264156,87.94522724,0.000374781,0.311051966,-1.4459E-22,0.688172353,134.9819847,909.0422783,0.99886331,2.41906E-10,0.000194799,0.001026033,,
5/10/2022 21:42:00,249.361799,1882.592272,-56.56102053,4.661697324,4.752401748,0.777230311,30.3115454,99.42759156,38.70439912,0.290891526,39.51698303,0.289305394,0.998620958,2.02219E-10,0.000194914,0.001050112,0.899905482,120.1401369,0.482643649,2.62917E-12,0.099754841,0.000112689,0.688367864,0.002548254,0.10285677,1.56826E-20,0.894348739,0.000476361,966.0439014,87.9326416,0.000334658,0.311235505,3.25779E-22,0.68818223,134.9212299,909.1052888,0.998857213,1.72824E-10,0.000194785,0.000897165,,
5/10/2022 21:42:36,249.3650108,1882.533956,-56.64812694,4.664137654,4.752466407,0.776111324,30.29937538,99.26946514,38.81879604,0.291147306,39.49006498,0.290743827,0.998868884,2.19438E-10,0.000194875,0.00085407,0.899855248,120.1694737,0.481796593,2.18713E-12,0.09999183,0.000131086,0.688357813,0.002674206,0.102796139,-1.13479E-20,0.89354515,0.000401175,966.4151575,87.97354003,0.000611116,0.310919178,-1.65292E-22,0.688207539,134.887721,910.0649873,0.998908044,2.32817E-10,0.000194768,0.001078452,,
5/10/2022 21:43:12,249.3585945,1882.525661,-56.6192112,4.659984638,4.748015129,0.775990071,30.32366051,99.13607092,38.84138235,0.29020041,39.4790182,0.290880751,0.998906758,2.37405E-10,0.000194847,0.001026135,0.900009505,120.1145386,0.482135669,2.40784E-12,0.099823709,0.000138032,0.688580471,0.002580621,0.102786555,1.53104E-20,0.893608661,0.000295135,966.7938673,88.05440067,0.000529328,0.311240151,2.55694E-22,0.688421887,134.9165136,908.6254039,0.998650548,1.17942E-10,0.000194874,0.001005831,,
5/10/2022 21:43:48,249.3669673,1882.56102,-56.62336141,4.658880729,4.762131469,0.776998772,30.26138261,99.26963641,38.86297433,0.290506755,39.38625415,0.290931865,0.998764515,2.464E-10,0.000194814,0.000856863,0.900227239,120.1215749,0.482990638,3.36058E-12,0.099663028,0.000142924,0.688549482,0.004082134,0.102823075,5.50536E-21,0.893925212,0.000551897,966.2962392,88.0299534,0.000687752,0.31107173,-1.38554E-22,0.68845237,134.9350482,909.8558527,0.998830921,2.55231E-10,0.000194819,0.00119065,,
5/10/2022 21:44:24,249.3622769,1882.549986,-56.62570806,4.660655019,4.750500179,0.776605726,30.31093022,99.23934006,38.86553074,0.290246484,39.55363835,0.290702053,0.998794058,6.46823E-11,0.000194719,0.000923985,0.900367994,120.1293691,0.483308991,1.84088E-12,0.099556576,0.000136832,0.688654762,0.002803118,0.102910424,-1.26395E-21,0.893876943,0.000688013,966.6062613,88.0443517,0.000713551,0.311052165,1.41457E-22,0.688331377,134.9161439,909.6098128,0.998640626,1.69684E-10,0.000194824,0.001078916,,
5/10/2022 21:45:00,249.3577007,1882.559512,-56.67480343,4.661235725,4.760891626,0.776024246,30.27384796,99.46811369,38.92260479,0.290808909,39.48943185,0.291719939,0.998878283,2.00827E-10,0.000194751,0.001112475,0.900098044,120.228764,0.482388382,1.90044E-12,0.099731511,0.000148973,0.688441633,0.001957483,0.102946911,1.65249E-21,0.893938165,0.000689318,967.4446797,88.00237735,0.00048084,0.311091936,-2.68399E-22,0.688644774,134.7731812,909.2614402,0.998912917,1.7135E-10,0.000194806,0.000909623,,
5/10/2022 21:45:36,249.3607916,1882.517799,-56.60763492,4.662349939,4.745499534,0.775735257,30.29164162,99.57445563,38.92841963,0.291181176,39.31653305,0.29230426,0.998816664,1.68008E-10,0.000194736,0.000962911,0.900447339,120.1738845,0.483188593,4.52114E-12,0.099658388,0.000127345,0.688443277,0.003741508,0.102692805,-9.22749E-21,0.893222226,0.000499879,966.8956059,87.95476724,0.000605278,0.310850773,1.86299E-22,0.688549585,135.0345387,909.3524141,0.998864212,3.47229E-11,0.00019469,0.000908252,,
5/10/2022 21:46:12,249.355889,1882.535106,-56.57294216,4.665570522,4.757417247,0.775747593,30.32169558,99.47177926,38.89209998,0.292505947,39.36905348,0.29110895,0.998896329,1.88284E-10,0.000194782,0.001206006,0.900481257,120.1425001,0.483771226,9.14774E-13,0.099423773,0.000116357,0.688599498,0.0034578,0.102945293,8.50303E-22,0.894937976,0.000739671,966.9052676,87.99164671,0.000299823,0.310992013,-3.50617E-22,0.688527277,134.8107371,909.4433408,0.998896797,1.29703E-10,0.000194712,0.001157021,,
5/10/2022 21:46:48,249.3518684,1882.463835,-56.63290874,4.664915588,4.74202666,0.777085636,30.28322753,99.3689911,38.92127368,0.290860712,39.46286114,0.292806129,0.998698984,-4.40427E-12,0.000194688,0.000963371,0.900459618,120.2527189,0.483933076,4.70553E-14,0.099338744,0.000112035,0.688655856,0.002523257,0.102820048,1.51262E-20,0.893544998,0.000386515,966.1090546,88.02010731,0.000418624,0.310928117,3.19396E-22,0.688457668,135.0385934,909.521518,0.998880728,8.92817E-12,0.000194665,0.001022079,,
5/10/2022 21:47:24,249.3617038,1882.486065,-56.62016779,4.661699212,4.754533844,0.775683714,30.2534057,99.73615654,38.86096322,0.292338353,39.43632006,0.292288265,0.998607521,2.1723E-10,0.0001947,0.001185983,0.900488997,120.1678523,0.482676258,5.18368E-13,0.099331628,0.000149468,0.68867532,0.001785356,0.102980572,-3.33697E-21,0.895209502,0.000607197,967.3449678,88.10651098,0.000509593,0.31102768,3.59845E-22,0.688586785,134.9503937,909.5555496,0.998731151,2.56273E-10,0.000194707,0.001037662,,
5/10/2022 21:48:00,249.3501473,1882.471336,-56.56590858,4.664704165,4.749524104,0.776852166,30.33339025,99.75768349,38.8765348,0.292191344,39.50838683,0.291331918,0.998698131,6.78389E-11,0.000194656,0.001015661,0.900300368,120.2379556,0.482942976,2.49217E-12,0.099523118,0.000123714,0.688560521,0.003281158,0.102933454,-1.59404E-20,0.894775923,0.000283302,966.5409831,88.01814015,0.000480527,0.310916602,-8.85037E-24,0.688552253,134.8636325,909.6090773,0.998679519,8.23799E-12,0.000194727,0.000887948,,
5/10/2022 21:48:36,249.350842,1882.464896,-56.65571586,4.663437376,4.763515857,0.775623521,30.25556128,99.52164477,38.9312418,0.292999452,39.44872501,0.291957812,0.998694946,2.02926E-11,0.000194631,0.00107417,0.900533931,120.2307015,0.484510451,2.06948E-12,0.099416294,0.000115834,0.688846422,0.003725805,0.102840026,4.4233E-21,0.895302198,0.000343469,966.7379143,87.98258943,0.000386972,0.310923631,1.3058E-22,0.688890583,134.9865516,910.0900993,0.998746511,7.77549E-11,0.000194656,0.001206219,,
5/10/2022 21:49:12,249.343942,1882.383677,-53.24944724,4.661752671,4.742218039,0.775178803,30.3324463,99.48796434,39.35722983,0.295165603,41.88295003,0.296021508,0.998713437,3.32388E-11,0.000194485,0.000951805,0.90135797,120.3287028,0.48521005,5.00263E-13,0.098586978,0.000120417,0.688973927,0.002943993,0.102854948,-6.59256E-21,0.895038064,0.000637199,966.9615987,88.1563539,0.000625488,0.310740322,-3.97822E-22,0.688807815,134.9468575,910.7563037,0.998729206,1.37906E-11,0.000194491,0.001026051,,
