Time,Ca1,T1,Ca2,T2,F_cw
2021-11-29 02:13:46.915934,0.1029253241027161,437.92837075893004,0.006799847122178076,447.3114363175652,104.08573077926235
2021-11-29 02:14:46.915934,0.10207878068237584,437.92712579427115,0.006721837993173833,447.2481754312112,104.08573077926235
2021-11-29 02:15:46.915934,0.10245045518274037,438.0539899208389,0.006868168649337467,447.36195029185023,104.08573077926235
2021-11-29 02:16:46.915934,0.10234040656346459,438.0358367608095,0.00676073720361868,447.383022509924,104.08573077926235
2021-11-29 02:17:46.915934,0.10340960451474268,437.91883208763716,0.0068309799620500265,447.30906915505363,104.08573077926235
2021-11-29 02:18:46.915934,0.10310521812834178,438.0888545478741,0.006742732889478457,447.24914532212136,104.08573077926235
2021-11-29 02:19:46.915934,0.10286624043592169,437.91760872807913,0.006831572160752434,447.359138936583,104.08573077926235
2021-11-29 02:20:46.915934,0.10161983631188595,437.97861199146587,0.0067898859350909915,447.24192186341173,104.08573077926235
2021-11-29 02:21:46.915934,0.10232801842999178,438.0129667554741,0.0066997595044352605,447.2702637355017,104.08573077926235
2021-11-29 02:22:46.915934,0.1033769001599019,437.97093998465925,0.0067599351792493444,447.3541259952005,104.08573077926235
2021-11-29 02:23:46.915934,0.10262496586671752,438.07634448080057,0.006752453360567802,447.2976586792012,104.08573077926235
2021-11-29 02:24:46.915934,0.10219741003645051,437.9200541812715,0.006756988807315587,447.38347562625296,107.34290785720601
2021-11-29 02:25:46.915934,0.12195467979990161,434.075218616312,0.008878194372221286,445.4897932286035,107.34290785720601
2021-11-29 02:26:46.915934,0.11332799716004416,435.8883752515552,0.008195548180120096,445.7505179619762,107.34290785720601
2021-11-29 02:27:46.915934,0.11753096515705445,435.0992683923387,0.008468495793277693,445.6714882761156,107.34290785720601
2021-11-29 02:28:46.915934,0.11501251350238118,435.4564630534623,0.008407553313767687,445.7212280155434,107.34290785720601
2021-11-29 02:29:46.915934,0.1163675152187298,435.1885242364316,0.008436599348884041,445.6395790727534,107.34290785720601
2021-11-29 02:30:46.915934,0.11675345588990232,435.35470213128053,0.008408864063890248,445.74977017436254,107.34290785720601
2021-11-29 02:31:46.915934,0.11632639130629902,435.212467156516,0.008351231527746786,445.759729125013,107.34290785720601
2021-11-29 02:32:46.915934,0.11624489344606449,435.36523477053305,0.008329046205700786,445.72294019047916,107.34290785720601
2021-11-29 02:33:46.915934,0.11582935312431576,435.2805324940855,0.008384792681392765,445.6906313937499,107.34290785720601
2021-11-29 02:34:46.915934,0.11691755306664317,435.3901780075744,0.00831582132759714,445.7407452952403,107.34290785720601
2021-11-29 02:35:46.915934,0.11578900181352783,435.21179509175477,0.008287265941742448,445.71860012574416,107.34290785720601
2021-11-29 02:36:46.915934,0.11612901481111376,435.3150894313227,0.008288437893906278,445.64972056414194,107.34290785720601
2021-11-29 02:37:46.915934,0.11573482552579076,435.2737170090817,0.008412487918511418,445.7335124386877,107.34290785720601
